pl_id,pl_name,st_mass,pl_orbper,st_teff,st_dist,pl_bmassj,pl_eqt,st_dist_km,years_by_car,years_by_plane,years_by_rocket,pl_mass_e
557,HAT-P-69 b,1.65,4.786949099999998,7394.0,343.9,3.58,1657.0,1.0618979194163516e+16,8340385794.976057,1668077158.9952114,41370961.28460346,1137.7240000000002
87,HAT-P-7 b,1.56,2.20474,6389.0,344.46,1.84,1848.0,1.0636270931147328e+16,8353967115.258661,1670793423.0517323,41438328.94473543,584.7520000000001
170,CoRoT-10 b,0.89,13.2406,5075.0,345.0,2.75,327.0,1.0652945106096e+16,8367063388.388313,1673412677.6776626,41503290.61700552,873.95
186,K2-13 b,0.8,39.91488,5698.0,345.76,,238.0,1.0676412463431168e+16,8385495180.200416,1677099036.040083,41594718.15575603,
473,WASP-161 b,1.39,5.4060425,6400.0,346.46,2.49,1284.0,1.069802713466093e+16,8402471830.553668,1680494366.1107335,41678927.73092097,791.3220000000001
60,PH2 b,0.94,282.5255,5629.0,347.27,,8.0,1.0723038397083934e+16,8422116240.248142,1684423248.0496283,41776370.239326105,
619,EPIC 212737443 b,0.69,13.603,4684.0,347.45,,263.0,1.072859645540016e+16,8426481664.624693,1685296332.9249387,41798024.13008281,
620,EPIC 212737443 c,0.69,65.55,4684.0,347.45,,43.0,1.072859645540016e+16,8426481664.624693,1685296332.9249387,41798024.13008281,
340,WASP-64 b,1.0,1.5732918,5400.0,350.0,1.271,1416.0,1.0807335614879998e+16,8488325176.625823,1697665035.3251646,42104787.58246937,403.92379999999997
286,HATS-29 b,1.03,4.605874900000001,5670.0,351.0,0.653,939.0,1.08382137166368e+16,8512577534.273327,1702515506.8546655,42225086.97556214,207.5234
49,Kepler-81 b,,5.955,4500.0,351.79,,373.0,1.0862607417024676e+16,8531736896.8148575,1706347379.3629713,42320123.49610545,
50,Kepler-81 c,,12.04,4500.0,351.79,,240.0,1.0862607417024676e+16,8531736896.8148575,1706347379.3629713,42320123.49610545,
197,K2-34 b,1.15,2.995633,6071.0,352.34,,1286.0,1.0879590372990912e+16,8545075693.520981,1709015138.704196,42386288.16230645,
24,HAT-P-49 b,2.22,2.69155,6820.0,353.89,2.2,1858.0,1.0927451430713954e+16,8582666847.874611,1716533369.5749218,42572752.22160026,699.1600000000001
260,WASP-106 b,0.93,9.289710000000001,6055.0,355.69,1.62,867.0,1.0983032013876192e+16,8626321091.640114,1725264218.3280225,42789291.12916723,514.836
353,WASP-96 b,1.06,3.4252602,5540.0,356.02,0.48,1012.0,1.0993221787455936e+16,8634324369.66379,1726864873.9327576,42828989.928887844,152.544
636,Kepler-80 g,0.73,14.645579999999999,4540.0,357.0,,145.0,1.1023482327177598e+16,8658091680.15834,1731618336.031668,42946883.33411875,
465,WASP-144 b,0.81,2.2783152,5200.0,358.72,0.44,987.0,1.1076592662199294e+16,8699805735.312044,1739961147.062409,43153798.29023831,139.832
767,KELT-12 b,1.59,5.0316230000000015,6279.0,360.0,0.95,1527.0,1.1116116632448002e+16,8730848753.10085,1746169750.6201699,43307781.513397075,301.91
667,WASP-113 b,1.32,4.54216875,5890.0,360.0,0.475,1223.0,1.1116116632448002e+16,8730848753.10085,1746169750.6201699,43307781.513397075,150.955
27,HATS-2 b,0.88,1.354133,5227.0,360.0,1.345,1304.0,1.1116116632448002e+16,8730848753.10085,1746169750.6201699,43307781.513397075,427.44100000000003
411,K2-225 b,1.27,15.87209,5742.0,360.3,,629.0,1.1125380062975038e+16,8738124460.395098,1747624892.0790193,43343871.33132489,
396,NGTS-2 b,1.64,4.511164,6478.0,360.3,0.74,1195.0,1.1125380062975038e+16,8738124460.395098,1747624892.0790193,43343871.33132489,235.172
730,K2-269 b,1.16,4.144965,6209.0,362.07,,1156.0,1.1180034303084574e+16,8781051133.431175,1756210226.6862354,43556801.25709909,
21,HAT-P-44 b,0.94,4.3012190000000015,5295.0,363.0,0.35200000000000004,835.0,1.12087509377184e+16,8803605826.043356,1760721165.208671,43668679.69267538,111.86560000000001
290,TrES-5 b,0.9,1.48224686,5171.0,364.1,1.79,1207.0,1.124271684965088e+16,8830283419.455608,1766056683.8911216,43801009.025077425,568.8620000000001
373,K2-181 b,0.99,6.8942559999999995,5608.0,364.82,,689.0,1.1264949082915778e+16,8847745116.961811,1769549023.392362,43887624.588104226,
187,K2-14 b,0.47,8.36802,3789.0,367.72,,215.0,1.1354495578010494e+16,8918076954.139565,1783615390.827913,44236492.82807324,
143,Kepler-62 d,0.69,18.16406,4925.0,368.0,0.044000000000000004,237.0,1.1363141446502398e+16,8924867614.280867,1784973522.8561733,44270176.65813922,13.983200000000002
144,Kepler-62 e,0.69,122.3874,4925.0,368.0,0.113,-3.0,1.1363141446502398e+16,8924867614.280867,1784973522.8561733,44270176.65813922,35.9114
41,Kepler-62 f,0.69,267.291,4925.0,368.0,0.11,-65.0,1.1363141446502398e+16,8924867614.280867,1784973522.8561733,44270176.65813922,34.958
142,Kepler-62 c,0.69,12.4417,4925.0,368.0,0.013000000000000001,305.0,1.1363141446502398e+16,8924867614.280867,1784973522.8561733,44270176.65813922,4.1314
141,Kepler-62 b,0.69,5.714932,4925.0,368.0,0.03,477.0,1.1363141446502398e+16,8924867614.280867,1784973522.8561733,44270176.65813922,9.534
256,WASP-100 b,0.77,2.84938,6900.0,368.28,1.26,1917.0,1.1371787314994302e+16,8931658274.422165,1786331654.8844333,44303860.488205194,400.428
324,WASP-44 b,0.94,2.423804,5420.0,368.31,0.87,1064.0,1.1372713658047006e+16,8932385845.151592,1786477169.0303183,44307469.46999798,276.486
759,K2-119 b,0.76,7.727283,4740.0,369.66,,393.0,1.1414399095418688e+16,8965126527.975721,1793025305.595144,44469873.65067322,
752,Qatar-5 b,1.13,2.8792318999999997,5747.0,371.39,4.32,1142.0,1.1467818211457952e+16,9007083106.7059,1801416621.3411798,44677991.60072371,1372.8960000000002
550,K2-294 b,0.99,2.50387,5612.0,377.04,,1152.0,1.164227948638387e+16,9144108927.414288,1828821785.4828572,45357683.171697855,
326,WASP-46 b,0.83,1.43036763,5600.0,379.36,1.91,1363.0,1.1713916682459648e+16,9200374397.156494,1840074879.4312987,45636777.76367309,606.998
631,WASP-118 b,1.32,4.0460435,6410.0,380.53,0.514,1456.0,1.1750044061515102e+16,9228749655.60407,1845749931.1208138,45777528.053591624,163.3492
710,WASP-167 b,1.59,2.0219596,7000.0,381.0,8.0,2056.0,1.1764556769340798e+16,9240148263.698397,1848029652.7396793,45834068.76834522,2542.4
229,HAT-P-52 b,0.89,2.7535952999999997,5131.0,385.0,0.818,945.0,1.1888069176367996e+16,9337157694.288403,1867431538.8576808,46315266.340716295,259.9604
321,WASP-36 b,1.08,1.53736596,5959.0,390.64,2.3609999999999998,1460.0,1.2062221670276352e+16,9473940991.42032,1894788198.284064,46993754.91775953,750.3258
149,HAT-P-28 b,1.02,3.257215,5680.0,395.0,0.626,1111.0,1.2196850193936e+16,9579681270.763432,1915936254.152686,47518260.271644,198.9428
549,K2-293 b,0.96,13.1225,5532.0,396.64,,477.0,1.224749028081715e+16,9619455137.305332,1923891027.4610667,47715551.276316136,
743,K2-280 b,1.11,19.895201999999998,5742.0,396.9,,471.0,1.2255518587273918e+16,9625760750.293684,1925152150.0587368,47746829.11852026,
338,WASP-57 b,0.89,2.83891856,5600.0,402.8,0.644,1065.0,1.243769938763904e+16,9768849660.41395,1953769932.0827897,48456595.537767604,204.66320000000002
715,WASP-81 b,1.08,2.7164762000000002,5870.0,402.96,0.7290000000000001,1350.0,1.2442639883920128e+16,9772730037.63755,1954546007.52751,48475843.44066245,231.67620000000005
180,K2-8 b,0.78,10.35239,4870.0,407.93,,358.0,1.2596104049651424e+16,9893264255.145636,1978652851.0291271,49073731.42433351,
313,K2-8 c,0.78,5.06416,4870.0,407.93,,528.0,1.2596104049651424e+16,9893264255.145636,1978652851.0291271,49073731.42433351,
775,K2-283 b,0.89,1.921036,5060.0,408.24,,913.0,1.2605676261196032e+16,9900782486.016361,1980156497.2032723,49111024.23619228,
317,WASP-28 b,1.02,3.4088300000000005,6150.0,410.0,0.907,1195.0,1.2660021720288e+16,9943466635.475965,1988693327.0951931,49322751.16803555,288.2446
450,K2-248 b,0.88,7.1725600000000025,5528.0,410.5,,613.0,1.2675460771166398e+16,9955592814.299717,1991118562.8599432,49382900.86458193,
16,HAT-P-37 b,0.93,2.7974360000000003,5500.0,411.0,1.169,998.0,1.26908998220448e+16,9967718993.123468,1993543798.6246939,49443050.56112831,371.50820000000004
422,WASP-174 b,1.3,4.2337,6400.0,414.69,1.3,1217.0,1.2804840017527388e+16,10057210192.842749,2011442038.5685499,49886955.321640626,413.14000000000004
677,KELT-21 b,1.46,3.6127647000000014,7598.0,415.0,3.91,1778.0,1.2814412229072002e+16,10064728423.71348,2012945684.7426958,49924248.13349941,1242.5980000000002
98,KOI-13 b,1.72,1.7635880000000002,7650.0,415.0,9.28,2277.0,1.2814412229072002e+16,10064728423.71348,2012945684.7426958,49924248.13349941,2949.1839999999997
582,Kepler-1661 b,0.84,175.06,5100.0,415.52,0.053489999999999996,-30.0,1.2830468841985536e+16,10077339649.69018,2015467929.9380357,49986803.81790763,16.999122
531,TOI-163 b,1.44,4.231306,6495.0,416.5,1.22,1396.0,1.2860729381707198e+16,10101106960.18473,2020221392.0369458,50104697.22313855,387.716
652,K2-193 b,1.01,14.786889000000002,5817.0,416.91,,466.0,1.287338940342749e+16,10111050426.82021,2022210085.3640418,50154019.97430659,
452,K2-250 b,0.8,4.01457,5172.0,417.6,,685.0,1.2894695293639682e+16,10127784553.596985,2025556910.719397,50237026.555540614,
169,CoRoT-9 b,0.96,95.27265600000001,5625.0,417.89,0.84,147.0,1.2903649943149152e+16,10134817737.31476,2026963547.462952,50271913.37953751,266.952
572,WASP-178 b,2.07,3.3448285,9360.0,418.0,1.66,2197.0,1.2907046534342398e+16,10137485496.655983,2027497099.3311968,50285146.3127777,527.548
688,K2-115 b,0.95,20.272615,5657.0,418.58,,346.0,1.292495583336134e+16,10151551864.091534,2030310372.8183067,50354919.96077149,
29,HATS-4 b,1.0,2.516729,5403.0,420.0,1.3230000000000002,1042.0,1.2968802737855998e+16,10185990211.950989,2037198042.3901975,50525745.098963246,420.4494000000001
524,HATS-69 b,0.89,2.2252577000000002,5137.0,420.3,0.5770000000000001,1023.0,1.297806616838304e+16,10193265919.245241,2038653183.849048,50561834.916891076,183.37060000000002
462,K2-259 b,1.14,15.480429999999998,6059.0,422.1,,522.0,1.3033646751545278e+16,10236920163.010742,2047384032.6021485,50778373.824458055,
402,WASP-147 b,1.04,4.60273,5702.0,426.0,0.275,1131.0,1.31540713483968e+16,10331504357.836004,2066300871.567201,51247541.45751987,87.39500000000001
734,K2-272 b,0.81,14.453532999999998,5419.0,426.57,,382.0,1.3171671866398174e+16,10345328201.695078,2069065640.3390157,51316112.11158273,
371,WASP-153 b,1.34,3.3326089999999997,5914.0,430.0,0.39,1427.0,1.3277583755423998e+16,10428513788.426012,2085702757.6852024,51728739.02989093,123.94200000000001
300,WASP-12 b,1.43,1.09142,6360.0,432.48,1.465,2320.0,1.3354161447780862e+16,10488659635.391817,2097731927.0783634,52027081.524761,465.57700000000006
202,WASP-124 b,1.07,3.37265,6050.0,433.0,0.6,1127.0,1.3370218060694398e+16,10501270861.368519,2100254172.2737038,52089637.20916924,190.68
512,NGTS-8 b,0.89,2.4997,5241.0,434.28,0.93,1072.0,1.3409742030943104e+16,10532313879.157324,2106462775.8314645,52243620.43232799,295.55400000000003
280,WASP-120 b,1.39,3.6112705999999997,6450.0,437.0,4.85,1607.0,1.34937304677216e+16,10598280291.95853,2119656058.391706,52570834.781540334,1541.33
585,WASP-181 b,1.04,4.519506400000001,5839.0,443.0,0.299,913.0,1.3678999078262402e+16,10743794437.843546,2148758887.568709,53292631.140096955,95.0222
19,HAT-P-42 b,1.18,4.641878,5743.0,447.0,1.044,1155.0,1.3802511485289602e+16,10840803868.433554,2168160773.686711,53773828.712468036,331.7832
435,HATS-46 b,0.92,4.7423729,5495.0,448.0,0.17300000000000001,781.0,1.38333895870464e+16,10865056226.081055,2173011245.2162113,53894128.105560794,54.979400000000005
365,Kepler-278 c,,51.078775,4991.0,448.65,,219.0,1.3853460353188316e+16,10880820258.55193,2176164051.710386,53972322.711071074,
364,Kepler-278 b,,30.160546000000004,4991.0,448.65,,313.0,1.3853460353188316e+16,10880820258.55193,2176164051.710386,53972322.711071074,
717,KELT-16 b,1.21,0.9689950999999999,6236.0,450.28,2.75,2180.0,1.3903791659051902e+16,10920351601.517359,2184070320.303472,54168410.7218123,873.95
647,K2-188 c,1.06,7.810252999999999,5977.0,452.9,,753.0,1.3984692285654722e+16,10983892778.553818,2196778555.710764,54483595.13171537,
648,K2-188 b,1.06,1.7421689999999999,5977.0,452.9,,1419.0,1.3984692285654722e+16,10983892778.553818,2196778555.710764,54483595.13171537,
28,HATS-3 b,1.21,3.547851,6351.0,453.0,1.071,1375.0,1.39877800958304e+16,10986318014.318567,2197263602.8637137,54495625.07102464,340.36379999999997
691,K2-238 b,1.19,3.20466,5630.0,453.0,0.86,1314.0,1.39877800958304e+16,10986318014.318567,2197263602.8637137,54495625.07102464,273.308
370,WASP-151 b,1.08,4.533471,5871.0,458.91,0.31,1017.0,1.4170269677213088e+16,11129649448.015306,2225929889.603061,55206594.484202914,98.518
668,WASP-114 b,1.29,1.5487743,5940.0,460.0,1.7690000000000001,1770.0,1.4203926808127998e+16,11156084517.851082,2231216903.5702167,55337720.82267403,562.1882
433,HATS-44 b,0.86,2.7439004000000002,5080.0,463.0,0.56,888.0,1.4296561113398396e+16,11228841590.793589,2245768318.1587176,55698619.00195232,177.96800000000002
445,K2-245 b,0.83,11.89307,5793.0,463.4,,650.0,1.430891235410112e+16,11238542533.85259,2247708506.7705183,55746738.75918944,
76,Kepler-105 b,0.96,5.4122,5827.0,465.33,,1145.0,1.436850709049174e+16,11285349584.112268,2257069916.8224535,55978916.58785848,
282,HATS-25 b,0.99,4.2986432,5715.0,466.0,0.613,1004.0,1.4389195418668798e+16,11301598663.736095,2260319732.7472196,56059517.181230634,194.8114
773,K2-281 b,0.82,8.687721,4812.0,466.11,,392.0,1.4392592009862046e+16,11304266423.077322,2260853284.6154647,56072750.11447085,
228,HAT-P-51 b,0.98,4.2180278,5449.0,470.0,0.309,919.0,1.4512707825696e+16,11398608094.326107,2279721618.8652215,56540714.75360173,98.20020000000001
258,WASP-103 b,1.22,0.925542,6110.0,470.0,1.49,2235.0,1.4512707825696e+16,11398608094.326107,2279721618.8652215,56540714.75360173,473.522
111,Kepler-36 b,1.07,13.839889999999999,5911.0,470.0,0.013999999999999999,705.0,1.4512707825696e+16,11398608094.326107,2279721618.8652215,56540714.75360173,4.449199999999999
112,Kepler-36 c,1.07,16.23855,5911.0,470.0,0.025,655.0,1.4512707825696e+16,11398608094.326107,2279721618.8652215,56540714.75360173,7.945
231,HATS-13 b,0.96,3.0440499,5523.0,476.0,0.5429999999999999,971.0,1.4697976436236802e+16,11544122240.211124,2308824448.042225,57262511.11215835,172.56539999999998
641,HATS-51 b,1.19,3.3488702000000004,5758.0,478.0,0.768,1280.0,1.4759732639750402e+16,11592626955.506128,2318525391.101226,57503109.89834389,244.0704
158,HAT-P-9 b,1.28,3.92281072,6350.0,480.0,0.7490000000000001,1267.0,1.4821488843264e+16,11641131670.80113,2328226334.1602263,57743708.68452942,238.03220000000005
271,HAT-P-55 b,1.01,3.5852467000000003,5808.0,480.0,0.5820000000000001,1040.0,1.4821488843264e+16,11641131670.80113,2328226334.1602263,57743708.68452942,184.95960000000002
662,K2-166 b,1.07,8.52695,,481.0,,867.0,1.4852366945020798e+16,11665384028.448631,2333076805.6897264,57864008.07762219,
235,TYC 3667-1280-1 b,1.87,26.468000000000004,5130.0,481.0,5.4,1077.0,1.4852366945020798e+16,11665384028.448631,2333076805.6897264,57864008.07762219,1716.1200000000001
63,KOI-94 b,1.28,3.743208,6182.0,483.65,0.033,1213.0,1.4934193914676318e+16,11729652776.214514,2345930555.2429028,58182801.469318025,10.487400000000001
65,KOI-94 d,1.28,22.34298900000001,6182.0,483.65,0.33399999999999996,533.0,1.4934193914676318e+16,11729652776.214514,2345930555.2429028,58182801.469318025,106.14519999999999
64,KOI-94 c,1.28,10.423648,6182.0,483.65,0.049,739.0,1.4934193914676318e+16,11729652776.214514,2345930555.2429028,58182801.469318025,15.5722
66,KOI-94 e,1.28,54.32031,6182.0,483.65,0.11,311.0,1.4934193914676318e+16,11729652776.214514,2345930555.2429028,58182801.469318025,34.958
687,K2-114 b,0.89,11.391013000000001,5044.0,484.8,,388.0,1.4969703731696638e+16,11757542987.50914,2351508597.501828,58321145.77137471,
716,K2-108 b,1.17,4.733999,5599.0,484.99,,1087.0,1.497557057103043e+16,11762150935.462168,2352430187.092433,58344002.65606234,
739,K2-276 b,0.82,18.718269,5139.0,489.88,,310.0,1.5126564488621182e+16,11880744964.358452,2376148992.8716903,58932266.68828598,
616,HATS-58 b,1.46,4.218089599999999,7175.0,492.0,1.03,1448.0,1.51920260643456e+16,11932159962.57116,2386431992.5142317,59187301.40164266,327.334
249,Kepler-431 b,1.07,6.803,6004.0,493.44,,759.0,1.5236490530875392e+16,11967083357.58356,2393416671.5167127,59360532.527696244,
250,Kepler-431 c,1.07,8.703,6004.0,493.44,,678.0,1.5236490530875392e+16,11967083357.58356,2393416671.5167127,59360532.527696244,
251,Kepler-431 d,1.07,11.922,6004.0,493.44,,583.0,1.5236490530875392e+16,11967083357.58356,2393416671.5167127,59360532.527696244,
515,HATS-60 b,1.1,3.560829,5688.0,494.3,0.662,1255.0,1.5263045698386242e+16,11987940385.160416,2397588077.0320835,59463990.005756035,210.38360000000003
520,HATS-65 b,1.26,3.105161,6277.0,495.0,0.821,1361.0,1.5284660369615998e+16,12004917035.513664,2400983407.102733,59548199.580920964,260.9138
575,WASP-192 b,1.09,2.8786765,5910.0,495.0,2.3,1347.0,1.5284660369615998e+16,12004917035.513664,2400983407.102733,59548199.580920964,730.9399999999999
270,HATS-10 b,1.1,3.312846,5880.0,496.0,0.526,1134.0,1.5315538471372802e+16,12029169393.161171,2405833878.632234,59668498.974013746,167.1628
227,HAT-P-50 b,1.27,3.1220109000000003,6280.0,497.0,1.35,1589.0,1.5346416573129598e+16,12053421750.808668,2410684350.1617336,59788798.367106505,429.03000000000003
318,K2-60 b,0.97,3.00265,5500.0,498.7,0.426,1127.0,1.5398909346116156e+16,12094650758.809422,2418930151.761884,59993307.33536419,135.3828
188,K2-15 b,0.72,11.8104,5131.0,501.03,,403.0,1.5470855323209504e+16,12151158752.128105,2430231750.425621,60273604.92127036,
774,K2-282 b,0.94,4.169836,,502.28,,784.0,1.5509452950405506e+16,12181474199.187485,2436294839.8374968,60423979.16263634,
343,K2-87 b,1.16,9.726617999999998,5747.0,503.6,,706.0,1.5550212044724482e+16,12213487311.282188,2442697462.256438,60582774.361518785,
724,HATS-24 b,1.07,1.3484978,6125.0,510.0,2.26,1893.0,1.5747831895968e+16,12368702400.226202,2473740480.0452404,61352690.47731251,718.228
332,HATS-12 b,1.16,3.142702,6357.0,512.41,,1173.0,1.5822248121201888e+16,12427150582.156681,2485430116.4313364,61642612.01466609,
232,HATS-14 b,0.97,2.7667641,5346.0,513.0,1.071,1003.0,1.58404662012384e+16,12441459473.168709,2488291894.633742,61713588.65659082,340.36379999999997
517,HATS-62 b,0.9,3.2768837,5416.0,516.8,0.179,964.0,1.5957802987914238e+16,12533618432.229216,2506723686.445843,62170726.35034334,56.8862
319,K2-66 b,1.11,5.06963,5887.0,520.43,0.06702000000000001,1099.0,1.606989049729142e+16,12621654490.489647,2524330898.0979295,62607413.14727009,21.298956000000004
285,HATS-28 b,0.93,3.1810781,5498.0,521.0,0.672,980.0,1.60874910152928e+16,12635478334.348728,2527095666.8697457,62675983.80133298,213.56160000000003
665,K2-99 b,1.63,18.251985,6217.0,522.29,,840.0,1.6127323766559068e+16,12666763875.714003,2533352775.1428003,62831170.01842263,
102,Kepler-107 e,1.24,14.749143,5854.0,525.5,0.02706,682.0,1.6226442473198398e+16,12744613943.762486,2548922788.752497,63217331.07025043,8.599668000000001
78,Kepler-107 c,1.24,4.901452,5854.0,525.5,0.029539999999999997,1106.0,1.6226442473198398e+16,12744613943.762486,2548922788.752497,63217331.07025043,9.387811999999998
79,Kepler-107 d,1.24,7.95839,5854.0,525.5,0.01196,900.0,1.6226442473198398e+16,12744613943.762486,2548922788.752497,63217331.07025043,3.800888
77,Kepler-107 b,1.24,3.1800217999999996,5854.0,525.5,0.011040000000000001,1320.0,1.6226442473198398e+16,12744613943.762486,2548922788.752497,63217331.07025043,3.5085120000000005
334,K2-98 b,1.2,10.136448,6172.0,526.31,,819.0,1.6251453735621408e+16,12764258353.456966,2552851670.691393,63314773.578655586,
451,K2-249 b,1.32,12.409,6504.0,528.3,,788.0,1.6312901158117436e+16,12812520545.175493,2562504109.035098,63554169.37091018,
629,WASP-92 b,1.19,2.1746742,6280.0,530.0,0.805,1598.0,1.6365393931104e+16,12853749553.176249,2570749910.6352496,63758678.33916791,255.82900000000004
350,WASP-88 b,0.94,4.954,6430.0,531.61,0.42,1502.0,1.6415107674932448e+16,12892795848.988728,2578559169.797745,63952360.36204727,133.476
745,HATS-34 b,0.95,2.1061607,5380.0,532.0,0.941,1172.0,1.6427150134617598e+16,12902254268.47125,2580450853.69425,63999277.12535344,299.0498
467,WASP-158 b,1.38,3.656333,6350.0,532.92,2.79,1317.0,1.6455557988233854e+16,12924566437.506954,2584913287.501391,64109952.56699878,886.662
578,Qatar-10 b,1.16,1.6453209999999998,6124.0,539.0,0.736,1682.0,1.66432968469152e+16,13072020772.00377,2614404154.400754,64841372.87700283,233.9008
20,HAT-P-43 b,1.05,3.3326870000000004,5645.0,542.0,0.662,1088.0,1.6735931152185598e+16,13144777844.946274,2628955568.989255,65202271.056281134,210.38360000000003
471,WASP-172 b,1.49,5.477433,6900.0,546.02,0.47,1467.0,1.6860061121247934e+16,13242272322.689236,2648454464.537847,65685874.616514064,149.36599999999999
205,WASP-133 b,1.16,2.1764229999999998,5700.0,547.0,1.16,1517.0,1.68903216609696e+16,13266039633.183788,2653207926.636758,65803768.02174499,368.64799999999997
416,K2-230 b,1.11,2.86041,5945.0,548.9,,1256.0,1.6948990054307518e+16,13312119112.714043,2662423822.542808,66032336.868621245,
89,Kepler-4 b,1.22,3.21346,5857.0,550.0,0.077,1377.0,1.6982955966239998e+16,13338796706.126293,2667759341.225259,66164666.20102329,24.4706
543,WASP-190 b,1.35,5.3677529999999996,6400.0,550.76,1.0,1227.0,1.7006423323575168e+16,13357228497.938398,2671445699.5876794,66256093.739773795,317.8
746,HATS-35 b,1.32,1.8209993000000002,6300.0,557.0,1.222,1764.0,1.71991026785376e+16,13508563209.658812,2701712641.931762,67006761.95267268,388.3516
0,CoRoT-11 b,1.27,2.9943299999999997,6440.0,560.0,2.33,1384.0,1.7291736983807998e+16,13581320282.601316,2716264056.5202637,67367660.13195099,740.474
527,EPIC 248847494 b,0.9,3650.0,4898.0,560.0,13.0,-90.0,1.7291736983807998e+16,13581320282.601316,2716264056.5202637,67367660.13195099,4131.400000000001
272,Kepler-452 b,1.04,384.843,5757.0,560.62,,-8.0,1.7310881406897212e+16,13596356744.342768,2719271348.8685536,67442245.75566849,
704,WASP-141 b,1.25,3.310651,5900.0,570.0,2.69,1267.0,1.7600518001375998e+16,13823843859.07634,2764768771.815268,68570654.06287868,854.8820000000001
105,Kepler-77 b,0.95,3.57878087,5520.0,570.0,0.43,1167.0,1.7600518001375998e+16,13823843859.07634,2764768771.815268,68570654.06287868,136.654
733,K2-271 b,0.83,8.562421,5644.0,571.47,,620.0,1.7645908810958494e+16,13859494824.81817,2771898964.9636335,68747494.17072505,
614,HATS-56 b,1.57,4.324799,6536.0,577.1,0.602,1629.0,1.781975252384928e+16,13996035598.373611,2799207119.674722,69424779.75383736,191.3156
427,Kepler-1654 b,1.01,1047.8356,5597.0,577.6,0.5,-67.0,1.7835191574727682e+16,14008161777.197363,2801632355.4394727,69484929.45038374,158.9
459,K2-256 b,0.84,5.52011,5219.0,580.5,,572.0,1.79247380698224e+16,14078493614.375118,2815698722.8750234,69833797.69035277,
405,WASP-165 b,1.25,3.4655089999999995,5599.0,583.0,0.6579999999999999,1351.0,1.8001933324214402e+16,14139124508.493876,2827824901.6987753,70134546.1730847,209.11239999999998
689,CoRoTID 223977153 b,1.08,6.7183699999999975,5970.0,586.2,0.15,665.0,1.810074324983616e+16,14216732052.965881,2843346410.5931764,70519504.23098156,47.67
7,CoRoT-22 b,1.1,9.755980000000001,5939.0,592.0,0.038,612.0,1.82798362400256e+16,14357395727.321394,2871479145.464279,71217240.71091962,12.0764
91,Kepler-6 b,1.21,3.2346996,5647.0,597.14,0.6679999999999999,1187.0,1.8438549683055548e+16,14482052845.629553,2896410569.1259108,71835579.59141645,212.29039999999998
8,CoRoT-23 b,1.14,3.6313,5900.0,600.0,2.8,1387.0,1.852686105408e+16,14551414588.501413,2910282917.7002826,72179635.85566178,889.84
9,CoRoT-24 b,0.91,5.1134,4950.0,600.0,0.018000000000000002,797.0,1.852686105408e+16,14551414588.501413,2910282917.7002826,72179635.85566178,5.720400000000001
10,CoRoT-24 c,0.91,11.759,4950.0,600.0,0.08800000000000001,577.0,1.852686105408e+16,14551414588.501413,2910282917.7002826,72179635.85566178,27.966400000000004
643,HATS-53 b,0.96,3.8537767999999994,5644.0,613.0,0.595,1039.0,1.8928276376918396e+16,14866695237.918941,2973339047.583788,73743527.96586777,189.091
94,Kepler-9 d,1.02,1.592851,5774.0,614.0,,1753.0,1.8959154478675196e+16,14890947595.566444,2978189519.1132884,73863827.35896054,
523,HATS-68 b,1.35,3.5862202000000005,6147.0,618.2,1.29,1468.0,1.9088842506053756e+16,14992807497.685953,2998561499.537191,74369084.80995017,409.96200000000005
513,NGTS-9 b,1.34,4.43527,6330.0,619.74,2.9,1175.0,1.913639478275923e+16,15030156128.46311,3006031225.6926217,74554345.87531306,921.62
613,HATS-55 b,1.2,4.2042000999999996,6214.0,623.6,0.9209999999999999,1094.0,1.925558425554048e+16,15123770228.98247,3024754045.796494,75018701.53265114,292.6938
642,HATS-52 b,1.11,1.36665436,6010.0,631.0,2.24,1561.0,1.94840822085408e+16,15303237675.573986,3060647535.1147976,75908917.04153764,711.8720000000001
518,HATS-63 b,0.93,3.0566527000000003,5627.0,634.8,0.96,1125.0,1.960141899521664e+16,15395396634.634497,3079079326.9268994,76366054.73529015,305.088
561,WASP-175 b,1.21,3.0652907000000003,6229.0,638.38,0.99,1298.0,1.9711962599505984e+16,15482220075.012554,3096444015.002511,76796726.56256227,314.622
559,WASP-169 b,1.34,5.611411799999999,6110.0,638.38,0.561,1331.0,1.9711962599505984e+16,15482220075.012554,3096444015.002511,76796726.56256227,178.28580000000002
573,WASP-184 b,1.23,5.1817,6000.0,640.0,0.57,1207.0,1.9761985124352e+16,15521508894.401508,3104301778.8803015,76991611.57937257,181.146
18,HAT-P-39 b,1.4,3.5438699999999996,6430.0,642.0,0.599,1479.0,1.98237413278656e+16,15570013609.696512,3114002721.939303,77232210.3655581,190.3622
698,HATS-18 b,1.04,0.8378399999999999,5600.0,645.0,1.9795,1796.0,1.9916375633136e+16,15642770682.639019,3128554136.527804,77593108.54483642,629.0851
368,K2-113 b,1.04,5.817685,5660.0,649.75,,825.0,2.00630466164808e+16,15757969381.464657,3151593876.2929316,78164530.66202706,
243,Kepler-425 b,0.93,3.79701816,5170.0,650.0,0.25,797.0,2.0070766141919996e+16,15764032470.87653,3152806494.175306,78194605.51030025,79.45
