pl_name,pl_hostname,pl_letter,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,rapl_name,st_raerr,decpl_name,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,pl_eqt,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,rapl_name,decpl_name,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
Kepler-138 b,Kepler-138,b,Transit,0,3,10.3126,0.0004,-0.0006,0.0,6,,,,,2,,,,,2,,,,,1,0.00021,0.00019,-0.00012,0.0,3,Mass,0.047,0.003,-0.003,0.0,8,2.6,2.4,-1.5,0.0,2,1,1,0,19h21m31.57s,+43d17m34.7s,290.381547,1.7e-05,43.292973,1.7e-05,2,66.99,0.11,-0.11,0.0,4,12.925,,0.0,Kepler-band,12.472,,0.0,3841.0,49.0,-49.0,0.0,10,0.52,0.06,-0.06,0.0,9,0.44,0.02,-0.02,0.0,11,2,2015-06-17,Kepler,,Confirmed,0.00021,0.00011999999999999999,0.00018999999999999998,,,,0.052000000000000005,0.006,0.006,10.31320643,2.65e-05,2.65e-05,0.0746,,,0.0,,,89.95,,,,2014.0,2018-07-23,,,,,,,,,,2454966.5155700003,0.0020800000000000003,0.0020800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,KOI-314 b,,Kepler-138,290.38156125,43.292972999999996,,,10.293,9.68,9.506,,,,,,,0.57,0.05,0.05,0.53,0.04,0.04,M1 V,,,,4079.0,238.0,238.0,,,KOI-314
Kepler-138 c,Kepler-138,c,Transit,0,3,13.7813,0.0001,-0.0001,0.0,9,,,,,2,,,,,3,,,,,1,0.0062,0.00602,-0.00352,0.0,4,Mass,0.107,0.006,-0.006,0.0,9,6.2,5.8,-3.4,0.0,3,1,1,0,19h21m31.57s,+43d17m34.7s,290.381547,1.7e-05,43.292973,1.7e-05,2,66.99,0.11,-0.11,0.0,4,12.925,,0.0,Kepler-band,12.472,,0.0,3841.0,49.0,-49.0,0.0,10,0.52,0.06,-0.06,0.0,9,0.44,0.02,-0.02,0.0,11,2,2015-06-17,Kepler,,Confirmed,0.00318,0.0011,0.0013,,,,0.14400000000000002,0.013000000000000001,0.013999999999999999,13.78164,0.00014,0.00018999999999999998,,,,0.05,0.025,0.049,,,,,2014.0,2018-07-23,72.0,28.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-314 c,,Kepler-138,290.38156125,43.292972999999996,,,10.293,9.68,9.506,,,,,,,0.57,0.05,0.05,0.53,0.04,0.04,M1 V,,,,4079.0,238.0,238.0,,,KOI-314
Kepler-138 d,Kepler-138,d,Transit,0,3,23.0881,0.0009,-0.0008,0.0,7,,,,,2,,,,,3,,,,,1,0.00201,0.00212,-0.00122,0.0,3,Mass,0.108,0.006999999999999999,-0.006999999999999999,0.0,8,2.1,2.2,-1.2,0.0,3,1,1,0,19h21m31.57s,+43d17m34.7s,290.381547,1.7e-05,43.292973,1.7e-05,2,66.99,0.11,-0.11,0.0,4,12.925,,0.0,Kepler-band,12.472,,0.0,3841.0,49.0,-49.0,0.0,10,0.52,0.06,-0.06,0.0,9,0.44,0.02,-0.02,0.0,11,2,2015-06-17,Kepler,,Confirmed,,,,0.00318,0.00107,0.00132,0.1436,0.0134,0.0143,23.08933,0.0007099999999999999,0.0007099999999999999,,,,0.024,0.016,0.03,,,,,2014.0,2018-11-30,170.0,120.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,431.0,,,,,,,,,Announced on a professional conference,TTV,TTV,,KOI-314 d,,Kepler-138,290.38156125,43.292972999999996,,,10.293,9.68,9.506,,,,,,,0.57,0.05,0.05,0.53,0.04,0.04,M1 V,,,,4079.0,238.0,238.0,,,KOI-314
Kepler-139 b,Kepler-139,b,Transit,0,2,15.771044,3.7e-05,-3.7e-05,0.0,4,0.127,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.262,0.051,-0.051,0.0,3,,,,,0,0,1,0,18h49m34.07s,+43d53m21.7s,282.391957,1.7e-05,43.889351,1.7e-05,2,395.45,4.26,-4.26,0.0,3,12.701,,0.0,Kepler-band,12.677,,0.0,5594.0,100.0,-100.0,0.0,6,,,,,2,1.3,0.25,-0.25,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.262,0.051,0.051,15.771044,3.7e-05,3.7e-05,0.127,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-139,282.39196769999995,43.889351,,,11.53,11.222000000000001,11.167,,,,0.154,,,1.08,,,1.3,0.25,0.25,,,,,5594.0,100.0,100.0,,,
Kepler-139 c,Kepler-139,c,Transit,0,2,157.072878,0.00172,-0.00172,0.0,4,0.586,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.302,0.062,-0.062,0.0,3,,,,,0,1,1,0,18h49m34.07s,+43d53m21.7s,282.391957,1.7e-05,43.889351,1.7e-05,2,395.45,4.26,-4.26,0.0,3,12.701,,0.0,Kepler-band,12.677,,0.0,5594.0,100.0,-100.0,0.0,6,,,,,2,1.3,0.25,-0.25,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.302,0.062,0.062,157.072878,0.00172,0.00172,0.586,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-139,282.39196769999995,43.889351,,,11.53,11.222000000000001,11.167,,,,0.154,,,1.08,,,1.3,0.25,0.25,,,,,5594.0,100.0,100.0,,,
Kepler-140 b,Kepler-140,b,Transit,0,2,3.25427,8e-06,-8e-06,0.0,4,0.045,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.14400000000000002,0.028,-0.028,0.0,3,,,,,0,0,1,0,19h09m28.67s,+46d46m05.6s,287.3694680000001,1.7e-05,46.768213,1.7e-05,2,593.8,7.2,-7.2,0.0,3,12.996,,0.0,Kepler-band,12.941,,0.0,6077.0,136.0,-136.0,0.0,6,,,,,1,1.29,0.24,-0.24,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.14400000000000002,0.027999999999999997,0.027999999999999997,3.25427,8e-06,8e-06,0.045,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-140,287.36947635,46.768211,,,11.989,11.759,11.709000000000001,,,,-0.094,,,,,,1.29,0.24,0.24,,,,,6077.0,136.0,136.0,,,
Kepler-140 c,Kepler-140,c,Transit,0,2,91.353282,0.00137,-0.00137,0.0,4,0.414,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.161,0.031,-0.031,0.0,3,,,,,0,0,1,0,19h09m28.67s,+46d46m05.6s,287.3694680000001,1.7e-05,46.768213,1.7e-05,2,593.8,7.2,-7.2,0.0,3,12.996,,0.0,Kepler-band,12.941,,0.0,6077.0,136.0,-136.0,0.0,6,,,,,1,1.29,0.24,-0.24,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.161,0.031,0.031,91.353282,0.00137,0.00137,0.414,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-140,287.36947635,46.768211,,,11.989,11.759,11.709000000000001,,,,-0.094,,,,,,1.29,0.24,0.24,,,,,6077.0,136.0,136.0,,,
Kepler-141 b,Kepler-141,b,Transit,0,2,3.107675,2.2e-05,-2.2e-05,0.0,3,0.039,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.062,0.004,-0.004,0.0,3,,,,,0,0,1,0,19h51m53.02s,+47d43m54.0s,297.9708970000001,1.7e-05,47.731678,1.7e-05,2,303.83,1.32,-1.32,0.0,3,13.448,,0.0,Kepler-band,13.421,,0.0,4910.0,100.0,-100.0,0.0,6,,,,,2,0.79,0.04,-0.04,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.062,0.004,0.004,3.107675,2.2e-05,2.2e-05,0.039,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-141,297.97088625,47.731678,,,11.955,11.485,11.392999999999999,,,,0.5379999999999999,,,1.0,,,0.79,0.04,0.04,,,,,4910.0,100.0,100.0,,,
Kepler-141 c,Kepler-141,c,Transit,0,2,7.010606,2e-05,-2e-05,0.0,4,0.067,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.126,0.008,-0.008,0.0,3,,,,,0,0,1,0,19h51m53.02s,+47d43m54.0s,297.9708970000001,1.7e-05,47.731678,1.7e-05,2,303.83,1.32,-1.32,0.0,3,13.448,,0.0,Kepler-band,13.421,,0.0,4910.0,100.0,-100.0,0.0,6,,,,,2,0.79,0.04,-0.04,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.126,0.008,0.008,7.010606,2e-05,2e-05,0.067,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-141,297.97088625,47.731678,,,11.955,11.485,11.392999999999999,,,,0.5379999999999999,,,1.0,,,0.79,0.04,0.04,,,,,4910.0,100.0,100.0,,,
Kepler-142 b,Kepler-142,b,Transit,0,3,2.024152,3e-06,-3e-06,0.0,4,0.032,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.17800000000000002,0.035,-0.035,0.0,3,,,,,0,0,1,0,19h40m28.54s,+48d28m52.6s,295.118899,1.7e-05,48.481281,1.7e-05,2,557.51,4.2,-4.2,0.0,3,13.203,,0.0,Kepler-band,13.197,,0.0,5790.0,100.0,-100.0,0.0,6,,,,,2,1.27,0.24,-0.24,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.17800000000000002,0.035,0.035,2.024152,3e-06,3e-06,0.032,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-142,295.1188965,48.481281,,,12.092,11.800999999999998,11.762,,,,-0.27399999999999997,,,0.99,,,1.27,0.24,0.24,,,,,5790.0,100.0,100.0,,,
Kepler-142 c,Kepler-142,c,Transit,0,3,4.761702,5e-06,-5e-06,0.0,4,0.057,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.255,0.049,-0.049,0.0,3,,,,,0,0,1,0,19h40m28.54s,+48d28m52.6s,295.118899,1.7e-05,48.481281,1.7e-05,2,557.51,4.2,-4.2,0.0,3,13.203,,0.0,Kepler-band,13.197,,0.0,5790.0,100.0,-100.0,0.0,6,,,,,2,1.27,0.24,-0.24,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.255,0.049,0.049,4.761702,5e-06,5e-06,0.057,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-142,295.1188965,48.481281,,,12.092,11.800999999999998,11.762,,,,-0.27399999999999997,,,0.99,,,1.27,0.24,0.24,,,,,5790.0,100.0,100.0,,,
Kepler-142 d,Kepler-142,d,Transit,0,3,41.809118,0.000562,-0.000562,0.0,4,0.242,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.193,0.042,-0.042,0.0,3,,,,,0,1,1,0,19h40m28.54s,+48d28m52.6s,295.118899,1.7e-05,48.481281,1.7e-05,2,557.51,4.2,-4.2,0.0,3,13.203,,0.0,Kepler-band,13.197,,0.0,5790.0,100.0,-100.0,0.0,6,,,,,2,1.27,0.24,-0.24,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.193,0.042,0.042,41.809118,0.000562,0.000562,0.242,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-142,295.1188965,48.481281,,,12.092,11.800999999999998,11.762,,,,-0.27399999999999997,,,0.99,,,1.27,0.24,0.24,,,,,5790.0,100.0,100.0,,,
Kepler-143 b,Kepler-143,b,Transit,0,2,16.007583,9.3e-05,-9.3e-05,0.0,2,0.127,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.215,0.054000000000000006,-0.054000000000000006,0.0,3,,,,,0,0,1,0,19h52m16.25s,+49d24m45.4s,298.067706,1.7e-05,49.412605,1.7e-05,2,828.71,11.66,-11.66,0.0,3,13.77,,0.0,Kepler-band,13.706,,0.0,5848.0,168.0,-168.0,0.0,6,,,,,1,1.36,0.32,-0.32,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.215,0.054000000000000006,0.054000000000000006,16.007583,9.300000000000001e-05,9.300000000000001e-05,0.127,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-143,298.06771845,49.412605,,,12.59,12.292,12.222999999999999,,,,-0.16699999999999998,,,,,,1.36,0.32,0.32,,,,,5848.0,168.0,168.0,,,
Kepler-143 c,Kepler-143,c,Transit,0,2,27.082511,0.000169,-0.000169,0.0,3,0.181,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.301,0.075,-0.075,0.0,3,,,,,0,0,1,0,19h52m16.25s,+49d24m45.4s,298.067706,1.7e-05,49.412605,1.7e-05,2,828.71,11.66,-11.66,0.0,3,13.77,,0.0,Kepler-band,13.706,,0.0,5848.0,168.0,-168.0,0.0,6,,,,,1,1.36,0.32,-0.32,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.301,0.075,0.075,27.082511,0.000169,0.000169,0.18100000000000002,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-143,298.06771845,49.412605,,,12.59,12.292,12.222999999999999,,,,-0.16699999999999998,,,,,,1.36,0.32,0.32,,,,,5848.0,168.0,168.0,,,
Kepler-144 b,Kepler-144,b,Transit,0,2,5.8852730000000015,2e-05,-2e-05,0.0,5,0.066,,,0.0,2,,,,,0,,,,,0,,,,,0,,0.119,0.023,-0.023,0.0,4,,,,,0,0,1,0,18h47m39.76s,+42d46m31.8s,281.915678,1.7e-05,42.775513,1.7e-05,2,389.22,3.28,-3.28,0.0,3,11.992,,0.0,Kepler-band,11.944,,0.0,6075.0,131.0,-131.0,0.0,7,,,,,3,1.24,0.24,-0.24,0.0,7,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.11900000000000001,0.023,0.023,5.885273000000001,2e-05,2e-05,0.066,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-144,281.9156799,42.775513000000004,,,11.05,10.83,10.792,,,,-0.326,,,1.03,,,1.24,0.24,0.24,,,,,6075.0,131.0,131.0,,,
Kepler-144 c,Kepler-144,c,Transit,0,2,10.104665,4.3e-05,-4.3e-05,0.0,5,0.094,,,0.0,2,,,,,0,,,,,0,,,,,0,,0.12,0.023,-0.023,0.0,4,,,,,0,0,1,0,18h47m39.76s,+42d46m31.8s,281.915678,1.7e-05,42.775513,1.7e-05,2,389.22,3.28,-3.28,0.0,3,11.992,,0.0,Kepler-band,11.944,,0.0,6075.0,131.0,-131.0,0.0,7,,,,,3,1.24,0.24,-0.24,0.0,7,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.12,0.023,0.023,10.104664999999999,4.3e-05,4.3e-05,0.094,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-144,281.9156799,42.775513000000004,,,11.05,10.83,10.792,,,,-0.326,,,1.03,,,1.24,0.24,0.24,,,,,6075.0,131.0,131.0,,,
Kepler-175 b,Kepler-175,b,Transit,0,2,11.903515,4.6e-05,-4.6e-05,0.0,4,0.105,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.228,0.114,-0.114,0.0,3,,,,,0,0,1,0,19h18m12.79s,+43d52m34.3s,289.553283,1.7e-05,43.87618300000001,1.7e-05,2,1363.39,46.96,-46.96,0.0,3,14.939,,0.0,Kepler-band,14.911,,0.0,6064.0,200.0,-200.0,0.0,6,,,,,2,1.01,0.5,-0.5,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.228,0.114,0.114,11.903514999999999,4.6e-05,4.6e-05,0.105,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-175,289.55328375,43.876183000000005,,,13.773,13.487,13.495999999999999,,,,-0.023,,,1.04,,,1.01,0.5,0.5,,,,,6064.0,200.0,200.0,,,
Kepler-175 c,Kepler-175,c,Transit,0,2,34.035257,0.000279,-0.000279,0.0,4,0.213,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.277,0.139,-0.139,0.0,3,,,,,0,0,1,0,19h18m12.79s,+43d52m34.3s,289.553283,1.7e-05,43.87618300000001,1.7e-05,2,1363.39,46.96,-46.96,0.0,3,14.939,,0.0,Kepler-band,14.911,,0.0,6064.0,200.0,-200.0,0.0,6,,,,,2,1.01,0.5,-0.5,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.27699999999999997,0.139,0.139,34.035257,0.000279,0.000279,0.213,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-175,289.55328375,43.876183000000005,,,13.773,13.487,13.495999999999999,,,,-0.023,,,1.04,,,1.01,0.5,0.5,,,,,6064.0,200.0,200.0,,,
Kepler-176 b,Kepler-176,b,Transit,0,4,5.433074,2.4e-05,-2.4e-05,0.0,4,0.058,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.128,0.065,-0.065,0.0,3,,,,,0,0,1,0,19h38m40.31s,+43d51m11.7s,294.667956,1.7e-05,43.853259,1.7e-05,2,535.4,6.13,-6.13,0.0,3,14.55,,0.0,Kepler-band,14.545,,0.0,5232.0,200.0,-200.0,0.0,6,,,,,2,0.89,0.46,-0.46,0.0,7,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.128,0.065,0.065,5.4330739999999995,2.4e-05,2.4e-05,0.057999999999999996,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-176,294.66796875,43.85326,,,13.097000000000001,12.686,12.567,,,,0.07200000000000001,,,,,,0.89,0.46,0.46,,,,,5232.0,200.0,200.0,,,
Kepler-176 c,Kepler-176,c,Transit,0,4,12.759712,3.3e-05,-3.3e-05,0.0,4,0.102,,,0.0,1,,,,,0,,,,,0,,,,,1,,0.232,0.119,-0.119,0.0,4,,,,,0,1,1,0,19h38m40.31s,+43d51m11.7s,294.667956,1.7e-05,43.853259,1.7e-05,2,535.4,6.13,-6.13,0.0,3,14.55,,0.0,Kepler-band,14.545,,0.0,5232.0,200.0,-200.0,0.0,6,,,,,2,0.89,0.46,-0.46,0.0,7,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.23199999999999998,0.11900000000000001,0.11900000000000001,12.759712,3.3e-05,3.3e-05,0.102,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-176,294.66796875,43.85326,,,13.097000000000001,12.686,12.567,,,,0.07200000000000001,,,,,,0.89,0.46,0.46,,,,,5232.0,200.0,200.0,,,
Kepler-176 d,Kepler-176,d,Transit,0,4,25.751974,0.000115,-0.000115,0.0,4,0.163,,,0.0,1,,,,,0,,,,,0,,,,,1,,0.224,0.118,-0.118,0.0,4,,,,,0,1,1,0,19h38m40.31s,+43d51m11.7s,294.667956,1.7e-05,43.853259,1.7e-05,2,535.4,6.13,-6.13,0.0,3,14.55,,0.0,Kepler-band,14.545,,0.0,5232.0,200.0,-200.0,0.0,6,,,,,2,0.89,0.46,-0.46,0.0,7,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.22399999999999998,0.11800000000000001,0.11800000000000001,25.751974,0.00011499999999999999,0.00011499999999999999,0.163,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-176,294.66796875,43.85326,,,13.097000000000001,12.686,12.567,,,,0.07200000000000001,,,,,,0.89,0.46,0.46,,,,,5232.0,200.0,200.0,,,
Kepler-177 b,Kepler-177,b,Transit,0,2,36.855,,,0.0,4,,,,,0,,,,,0,,,,,0,0.006,0.002,-0.001,0.0,2,Mass,0.259,0.136,-0.027000000000000003,0.0,4,,,,,1,1,1,0,19h04m11.31s,+45d03m11.5s,286.047132,1.7e-05,45.053207,1.7e-05,2,1497.42,44.23,-44.23,0.0,3,15.0,,0.0,Kepler-band,14.941,,0.0,5942.0,,,0.0,5,,,,,3,1.05,,,0.0,6,1,2014-05-14,Kepler,,Confirmed,0.00535,0.00787,0.0037799999999999995,,,,0.259,0.013000000000000001,0.013000000000000001,35.855,,,,,,,,,,,,,2013.0,2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-177,286.0458,45.0533,15.0,,,,,,,,0.091,,,0.93,0.49,0.28,0.98,0.05,0.05,,,,,5942.0,,,,,
Kepler-177 c,Kepler-177,c,Transit,0,2,49.412,,,0.0,4,,,,,0,,,,,0,,,,,0,0.024,0.011,-0.01,0.0,2,Mass,0.633,0.331,-0.064,0.0,4,,,,,1,1,1,0,19h04m11.31s,+45d03m11.5s,286.047132,1.7e-05,45.053207,1.7e-05,2,1497.42,44.23,-44.23,0.0,3,15.0,,0.0,Kepler-band,14.941,,0.0,5942.0,,,0.0,5,,,,,3,1.05,,,0.0,6,1,2014-05-14,Kepler,,Confirmed,0.0198,0.033,0.0107,,,,0.635,0.033,0.033,49.412,,,,,,,,,,,,,2013.0,2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-177,286.0458,45.0533,15.0,,,,,,,,0.091,,,0.93,0.49,0.28,0.98,0.05,0.05,,,,,5942.0,,,,,
Kepler-178 b,Kepler-178,b,Transit,0,3,9.576694,2.1e-05,-2.1e-05,0.0,4,0.085,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.259,0.112,-0.112,0.0,3,,,,,0,0,1,0,19h08m24.26s,+46d53m47.3s,287.101089,2.2e-05,46.896477,1.7e-05,2,731.04,10.58,-10.58,0.0,3,14.598,,0.0,Kepler-band,14.578,,0.0,5676.0,200.0,-200.0,0.0,6,,,,,1,1.07,0.45,-0.45,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.259,0.11199999999999999,0.11199999999999999,9.576694,2.1e-05,2.1e-05,0.085,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-178,287.10107415,46.896477000000004,,,13.28,12.967,12.899000000000001,,,,-0.188,,,,,,1.07,0.45,0.45,,,,,5676.0,200.0,200.0,,,
Kepler-178 c,Kepler-178,c,Transit,0,3,20.552802,6.6e-05,-6.6e-05,0.0,4,0.142,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.257,0.11,-0.11,0.0,3,,,,,0,0,1,0,19h08m24.26s,+46d53m47.3s,287.101089,2.2e-05,46.896477,1.7e-05,2,731.04,10.58,-10.58,0.0,3,14.598,,0.0,Kepler-band,14.578,,0.0,5676.0,200.0,-200.0,0.0,6,,,,,1,1.07,0.45,-0.45,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.257,0.11,0.11,20.552802,6.6e-05,6.6e-05,0.142,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-178,287.10107415,46.896477000000004,,,13.28,12.967,12.899000000000001,,,,-0.188,,,,,,1.07,0.45,0.45,,,,,5676.0,200.0,200.0,,,
Kepler-178 d,Kepler-178,d,Transit,0,3,96.678988,0.0007019999999999999,-0.0007019999999999999,0.0,3,0.397,,,0.0,1,,,,,0,,,,,0,,,,,0,,0.35200000000000004,0.152,-0.152,0.0,3,,,,,0,1,1,0,19h08m24.26s,+46d53m47.3s,287.101089,2.2e-05,46.896477,1.7e-05,2,731.04,10.58,-10.58,0.0,3,14.598,,0.0,Kepler-band,14.578,,0.0,5676.0,200.0,-200.0,0.0,6,,,,,1,1.07,0.45,-0.45,0.0,6,1,2014-05-14,Kepler,,Confirmed,,,,,,,0.35200000000000004,0.152,0.152,96.678988,0.0007019999999999999,0.0007019999999999999,0.397,,,,,,,,,,2014.0,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-178,287.10107415,46.896477000000004,,,13.28,12.967,12.899000000000001,,,,-0.188,,,,,,1.07,0.45,0.45,,,,,5676.0,200.0,200.0,,,
